"","Fold Change","log2(FC)"
"618.57_953.7598m/z",0.45336,-1.1413
"657.59_858.7618m/z",0.45351,-1.1408
"634.08_839.7794m/z",0.45359,-1.1405
"517.05_553.4937m/z",0.45365,-1.1403
"497.43_924.6521m/z",0.45385,-1.1397
"392.26_754.6506m/z",0.45391,-1.1395
"618.57_954.7634m/z",0.45426,-1.1384
"622.91_652.5387m/z",0.45452,-1.1376
"657.59_854.8089m/z",0.4545,-1.1376
"659.18_878.8189m/z",0.45461,-1.1373
"674.12_914.8158m/z",0.45474,-1.1369
"634.31_843.7329m/z",0.45541,-1.1348
"643.44_549.4887m/z",0.45564,-1.134
"386.32_1619.1848m/z",0.45584,-1.1334
"110.85_653.3007m/z",2.1936,1.1333
"575.34_931.8083m/z",0.4561,-1.1326
"609.67_953.7622m/z",0.4562,-1.1323
"257.66_379.3367m/z",2.1907,1.1314
"139.48_288.2402m/z",0.45658,-1.1311
"586.29_848.6853m/z",0.45696,-1.1299
"174.39_277.2166m/z",2.1849,1.1276
"633.63_951.8225m/z",0.45793,-1.1268
"82.33_532.2155m/z",2.1827,1.1261
"599.75_925.7284m/z",0.45818,-1.126
"379.02_731.8133m/z",0.45846,-1.1251
"297.13_420.3541m/z",0.45921,-1.1228
"329.4_780.5548m/z",0.45955,-1.1217
"648.0_915.8216m/z",0.45961,-1.1215
"308.41_552.4175m/z",2.1742,1.1205
"577.85_924.7248m/z",0.46074,-1.118
"606.94_870.7562m/z",0.46089,-1.1175
"82.56_600.3302m/z",0.46104,-1.117
"297.36_551.4095m/z",2.1677,1.1161
"652.57_897.7653m/z",0.4616,-1.1153
"616.74_937.8059m/z",0.46164,-1.1152
"667.73_939.7815m/z",0.46193,-1.1143
"212.14_516.3783m/z",2.1626,1.1127
"659.41_580.5383m/z",0.46345,-1.1095
"297.36_554.4314m/z",2.1572,1.1091
"599.75_941.7039m/z",0.46358,-1.1091
"614.92_577.518m/z",0.46372,-1.1087
"151.57_361.2355m/z",2.1563,1.1085
"328.72_824.5425m/z",0.46439,-1.1066
"329.4_781.5582m/z",0.46501,-1.1047
"651.2_842.8331m/z",0.46521,-1.104
"583.78_830.7237m/z",0.46594,-1.1018
"608.99_825.6958m/z",0.466,-1.1016
"303.4_828.5559m/z",0.46606,-1.1014
"666.36_913.7659m/z",0.46647,-1.1001
"88.26_422.2292m/z",0.46654,-1.0999
"566.67_822.7024m/z",0.46692,-1.0988
"374.69_571.4534m/z",0.467,-1.0985
"576.48_866.7233m/z",0.46745,-1.0971
"583.1_919.7594m/z",0.46775,-1.0962
"IDPL",0.46781,-1.096
"465.15_1011.9154m/z",0.46811,-1.0951
"392.26_879.6044m/z",2.1351,1.0943
"590.17_882.7549m/z",0.46837,-1.0943
"327.58_841.5665m/z",0.46843,-1.0941
"308.64_766.5388m/z",0.46851,-1.0939
"297.58_552.418m/z",2.1342,1.0937
"605.11_360.2805m/z",2.1338,1.0934
"491.27_618.5184m/z",0.46866,-1.0934
"584.46_642.5345m/z",2.1319,1.0921
"599.75_926.7317m/z",0.46909,-1.0921
"387.24_1598.198m/z",0.46916,-1.0919
"602.26_948.7943m/z",0.47006,-1.0891
"636.37_988.7053m/z",0.47033,-1.0883
"659.18_881.8278m/z",0.47033,-1.0882
"297.13_419.3507m/z",0.47074,-1.087
"608.99_826.6993m/z",0.47077,-1.0869
"95.34_440.3385m/z",2.1195,1.0837
"288.91_552.4174m/z",2.1173,1.0822
"354.5_787.5122m/z",0.47279,-1.0807
"TG(60:2)",2.112,1.0786
"679.6_565.5553m/z",0.4736,-1.0783
"625.41_830.7213m/z",0.47387,-1.0774
"633.86_955.7756m/z",0.47392,-1.0773
"378.57_808.6587m/z",2.1086,1.0763
"573.06_818.7151m/z",0.47429,-1.0762
"599.98_576.5073m/z",0.47481,-1.0746
"659.18_577.5196m/z",0.47544,-1.0727
"581.5_968.7717m/z",0.47569,-1.0719
"472.22_908.6486m/z",0.47581,-1.0715
"578.99_948.718m/z",0.47693,-1.0682
"336.93_794.5708m/z",0.4774,-1.0667
"111.99_1050.6804m/z",0.47751,-1.0664
"LPI(18:0/0:0)",0.47776,-1.0657
"642.76_835.7678m/z",0.47777,-1.0656
"124.42_480.3096m/z",2.0918,1.0647
"TG(46:3)",0.47812,-1.0646
"589.94_945.7754m/z",0.47875,-1.0627
"583.1_816.7086m/z",0.47938,-1.0608
"72.06_584.2618m/z",0.47946,-1.0605
"581.96_842.7243m/z",0.47953,-1.0603
"586.75_847.6814m/z",0.4797,-1.0598
"128.75_301.2167m/z",0.48006,-1.0587
"599.52_883.7592m/z",0.48045,-1.0575
"674.8_631.5668m/z",0.48066,-1.0569
"618.57_971.7394m/z",0.48101,-1.0558
"659.18_884.778m/z",0.48124,-1.0552
"674.12_608.5694m/z",0.48162,-1.054
"667.73_920.8577m/z",0.48176,-1.0536
"627.47_549.4885m/z",0.48187,-1.0533
"517.51_694.6789m/z",0.48186,-1.0533
"573.06_838.6525m/z",0.48196,-1.053
"TG(56:7)_3",0.48198,-1.0529
"573.29_999.7754m/z",0.4824,-1.0517
"659.18_883.7744m/z",0.48251,-1.0514
"591.54_839.6614m/z",0.4831,-1.0496
"585.84_966.7106m/z",0.48312,-1.0495
"404.58_792.5543m/z",0.48333,-1.0489
"627.24_550.4919m/z",0.48336,-1.0488
"650.74_864.803m/z",0.48383,-1.0474
"328.49_975.4961m/z",0.48403,-1.0468
"325.3_850.559m/z",0.48406,-1.0467
"112.45_599.3197m/z",0.48418,-1.0464
"601.81_837.696m/z",0.48421,-1.0463
"DG(32:1)",0.48448,-1.0455
"359.29_720.4966m/z",0.48452,-1.0454
"659.41_578.5231m/z",0.48484,-1.0444
"674.12_1031.764m/z",0.48549,-1.0425
"550.7_788.6762m/z",0.48594,-1.0411
"328.72_1094.4497m/z",0.48626,-1.0402
"648.69_838.7875m/z",0.48629,-1.0401
"656.44_949.7689m/z",0.48656,-1.0393
"659.18_902.7415m/z",0.48681,-1.0386
"650.74_566.5232m/z",0.4869,-1.0383
"576.71_863.6672m/z",0.48718,-1.0375
"V2FC",0.48742,-1.0368
"356.1_866.5856m/z",0.48747,-1.0366
"589.94_944.7719m/z",0.48757,-1.0363
"592.22_959.8385m/z",0.48794,-1.0352
"634.77_550.4918m/z",0.48841,-1.0338
"640.93_831.7335m/z",0.48863,-1.0332
"349.94_794.5707m/z",0.48873,-1.0329
"570.55_416.3646m/z",2.0451,1.0322
"594.28_946.7844m/z",0.48907,-1.0319
"576.71_822.6695m/z",0.48912,-1.0317
"566.67_821.6982m/z",0.48932,-1.0312
"497.88_451.3478m/z",2.0435,1.031
"570.32_848.7166m/z",0.48944,-1.0308
"236.78_595.4938m/z",0.48958,-1.0304
"615.15_890.7333m/z",0.4899,-1.0294
"306.13_386.7482m/z",0.49047,-1.0278
"701.73_988.9284m/z",2.0373,1.0267
"648.69_839.7882m/z",0.49089,-1.0265
"648.92_843.7432m/z",0.49092,-1.0264
"95.34_424.3437m/z",2.0361,1.0258
"473.59_843.6752m/z",0.49116,-1.0257
"517.51_636.6264m/z",0.49138,-1.0251
"633.86_956.7789m/z",0.49148,-1.0248
"658.27_551.5039m/z",0.49156,-1.0246
"669.1_944.8657m/z",0.49166,-1.0243
"577.85_923.7215m/z",0.49188,-1.0236
"87.58_412.2855m/z",0.49195,-1.0234
"657.59_859.7675m/z",0.49218,-1.0227
"497.66_905.7169m/z",2.0308,1.022
"602.72_967.719m/z",0.49246,-1.0219
"300.78_399.3563m/z",0.49251,-1.0218
"379.02_731.9322m/z",0.49296,-1.0205
"608.99_827.7026m/z",0.49326,-1.0196
"641.16_826.7782m/z",0.49354,-1.0188
"440.73_909.6453m/z",2.0252,1.0181
"450.55_591.4959m/z",0.49382,-1.018
"614.01_978.763m/z",0.49387,-1.0178
"576.48_657.5557m/z",0.4939,-1.0177
"483.63_524.459m/z",0.49419,-1.0169
"581.04_868.7402m/z",0.49425,-1.0167
"306.36_399.7557m/z",0.49462,-1.0156
"296.44_601.5188m/z",2.0218,1.0156
"602.49_875.712m/z",0.49483,-1.015
"95.34_425.3469m/z",2.0206,1.0148
"415.07_872.5206m/z",0.49496,-1.0146
"471.77_538.4517m/z",0.49497,-1.0146
"612.18_929.7522m/z",0.49526,-1.0137
"319.37_820.5514m/z",0.49621,-1.011
"TG(56:9)",0.49637,-1.0105
"573.29_816.7087m/z",0.49652,-1.0101
"415.76_385.7591m/z",0.49671,-1.0095
"TG(48:0)",0.49674,-1.0094
"319.6_401.7703m/z",0.49734,-1.0077
"Octadecadienoylcarnitine CAR(18:2)",2.009,1.0065
"151.34_100.9331m/z",2.008,1.0058
"659.18_886.7846m/z",0.49803,-1.0057
"641.16_824.7715m/z",0.49813,-1.0054
"674.35_577.52m/z",0.49835,-1.0048
"618.8_969.7347m/z",0.49864,-1.0039
"634.54_552.5068m/z",0.49918,-1.0024
"306.36_401.2669m/z",0.49933,-1.0019
"326.44_792.5552m/z",0.49957,-1.0012
"288.0_752.5231m/z",0.50012,-0.99965
"650.74_565.5198m/z",0.50028,-0.99918
"656.22_929.8376m/z",0.50064,-0.99815
"371.04_921.6159m/z",1.9973,0.99802
"295.76_603.5256m/z",1.9934,0.99524
"371.49_694.3831m/z",1.9913,0.99371
"666.36_894.8396m/z",0.50228,-0.99343
"507.92_832.6658m/z",0.50245,-0.99295
"689.41_960.8973m/z",1.9901,0.99281
"650.74_865.8061m/z",0.5027,-0.99223
"95.34_426.349m/z",1.9892,0.99217
"602.49_951.7438m/z",0.50298,-0.99143
"81.87_447.2145m/z",1.9854,0.98945
"641.16_825.7751m/z",0.50371,-0.98934
"689.41_961.9007m/z",1.9839,0.98835
"81.65_509.2992m/z",1.9829,0.98765
"625.41_843.6868m/z",0.50469,-0.98654
"TG(58:7)_2",0.50483,-0.98613
"701.73_1009.8592m/z",1.9806,0.98591
"508.15_630.5035m/z",0.50492,-0.98586
"459.22_1649.349m/z",0.50518,-0.98512
"340.81_374.7484m/z",1.9786,0.98448
"221.27_396.3372m/z",0.50547,-0.9843
"425.45_777.5627m/z",0.50577,-0.98344
"616.29_936.8033m/z",0.50617,-0.9823
"267.47_568.4453m/z",0.50642,-0.98159
"374.92_742.5435m/z",1.9739,0.98105
"570.32_847.7126m/z",0.50666,-0.98092
"81.87_589.2655m/z",1.9734,0.98069
"625.41_845.6908m/z",0.50712,-0.97959
"479.29_537.4419m/z",0.50734,-0.97899
"295.87_852.4784m/z",1.9693,0.97769
"652.57_1016.7362m/z",0.50797,-0.97717
"653.02_617.551m/z",0.50806,-0.97694
"701.73_994.8874m/z",1.9673,0.97622
"573.17_837.6481m/z",0.50853,-0.97559
"592.0_645.5572m/z",1.9659,0.97517
"701.73_993.8838m/z",1.9656,0.97498
"479.29_444.3749m/z",0.50882,-0.97478
"386.33_1618.1797m/z",0.50897,-0.97434
"Lignoceric acid FA(24:0)",1.9642,0.97394
"160.7_350.2481m/z",1.9635,0.97344
"602.72_968.7227m/z",0.50952,-0.97278
"625.41_844.6904m/z",0.50953,-0.97276
"307.73_557.4568m/z",1.9615,0.97195
"658.04_955.8489m/z",0.51021,-0.97084
"689.41_965.8527m/z",1.96,0.97083
"V3TG",0.51057,-0.96981
"402.07_573.4875m/z",0.51064,-0.96961
"137.2_393.2618m/z",1.9582,0.96949
"82.33_433.2355m/z",1.9574,0.96893
"603.86_849.6961m/z",0.51099,-0.96864
"492.64_856.7127m/z",0.51103,-0.96851
"581.96_671.5763m/z",0.51134,-0.96764
"591.54_840.6654m/z",0.51135,-0.96762
"326.44_793.5584m/z",0.51135,-0.96761
"491.27_619.621m/z",0.5114,-0.96748
"585.83_946.7789m/z",0.51146,-0.96732
"666.36_893.8371m/z",0.51189,-0.96609
"360.44_781.6305m/z",1.9522,0.96512
"674.12_911.8059m/z",0.51241,-0.96464
"441.42_406.3328m/z",1.9514,0.96451
"297.36_555.4399m/z",1.9508,0.96409
"634.54_982.7947m/z",0.51271,-0.96378
"680.28_591.5711m/z",0.51296,-0.96309
"371.04_920.6127m/z",1.949,0.96272
"635.68_563.5041m/z",0.51325,-0.96226
"Tetracosapentaenoic acid FA(24:5)",0.51362,-0.96122
"326.44_794.5577m/z",0.51365,-0.96115
"Carboxyheptadecenoylcarnitine CAR(18:1-DC)",1.9453,0.96002
"659.18_885.7814m/z",0.5141,-0.95987
"605.11_640.5202m/z",1.9449,0.95967
"395.22_652.5398m/z",0.51446,-0.95887
"176.21_445.3319m/z",1.9437,0.95877
"385.64_1645.2006m/z",0.51462,-0.95841
"444.61_904.631m/z",0.5148,-0.95791
"580.81_890.68m/z",0.51513,-0.95698
"674.12_909.8595m/z",0.51527,-0.95659
"82.33_434.2389m/z",1.9388,0.95513
"TG(58:8)",0.51582,-0.95505
"137.2_353.2667m/z",1.9382,0.95473
"139.48_285.2221m/z",0.51627,-0.9538
"438.68_417.8314m/z",1.9368,0.95365
"701.73_989.9318m/z",1.9359,0.95298
"375.37_889.5793m/z",0.51667,-0.95269
"194.8_539.4311m/z",0.51683,-0.95224
"634.54_551.5031m/z",0.51696,-0.95188
"650.74_869.7586m/z",0.51758,-0.95014
"584.01_362.2963m/z",1.9315,0.94969
"659.18_901.7544m/z",0.51776,-0.94963
"83.01_269.1454m/z",0.51779,-0.94957
"573.29_942.7568m/z",0.51789,-0.94928
"674.12_906.8503m/z",0.51792,-0.94921
"137.2_354.2764m/z",1.9307,0.94913
"296.44_680.5145m/z",0.51842,-0.94781
"622.68_908.7769m/z",0.51883,-0.94666
"666.36_898.7914m/z",0.51892,-0.94642
"466.06_417.8321m/z",1.9264,0.94587
"650.74_871.7595m/z",0.51922,-0.94559
"491.27_820.6633m/z",0.51965,-0.9444
"300.55_394.3223m/z",0.51966,-0.94437
"328.72_839.5635m/z",0.51974,-0.94415
"674.12_912.8093m/z",0.51984,-0.94386
"393.86_390.8105m/z",1.9235,0.9437
"374.69_743.546m/z",1.9234,0.94365
"346.74_1068.4688m/z",0.5201,-0.94313
"356.1_1616.1603m/z",0.52016,-0.94297
"633.86_628.5368m/z",0.52046,-0.94214
"446.67_754.5761m/z",0.5206,-0.94174
"587.2_953.7899m/z",1.9196,0.94081
"429.33_826.641m/z",1.9176,0.9393
"488.53_550.4751m/z",0.52177,-0.93852
"346.74_949.5165m/z",0.52187,-0.93824
"605.34_643.5414m/z",1.9148,0.93717
"V3PL",0.52229,-0.93708
"137.2_351.2535m/z",1.9145,0.937
"655.99_942.8492m/z",0.52292,-0.93534
"81.87_415.2233m/z",1.9119,0.93501
"390.89_611.5391m/z",1.9119,0.935
"689.41_966.8562m/z",1.9113,0.93452
"63.62_479.2831m/z",1.9109,0.93424
"370.81_924.6285m/z",1.9102,0.93372
"674.12_929.7851m/z",0.5236,-0.93345
"306.36_401.7688m/z",0.5237,-0.93319
"497.43_834.6361m/z",1.9093,0.93306
"328.95_911.5648m/z",0.52393,-0.93254
"137.2_352.2598m/z",1.9086,0.93249
"615.15_578.5225m/z",0.52399,-0.9324
"123.28_586.3509m/z",0.52399,-0.93238
"666.36_892.8346m/z",0.52411,-0.93206
"635.68_564.5078m/z",0.52415,-0.93195
"72.06_373.14m/z",1.9073,0.93154
"479.3_536.4383m/z",0.5243,-0.93152
"52.79_369.2829m/z",1.9069,0.93121
"100.36_527.3358m/z",1.9067,0.93107
"81.65_445.1985m/z",1.9066,0.93101
"354.5_367.3574m/z",1.9063,0.9308
"605.11_639.5137m/z",1.9049,0.92975
"72.06_679.2169m/z",0.52506,-0.92944
"573.29_943.7604m/z",0.52528,-0.92884
"421.69_934.5938m/z",1.9037,0.92879
"650.74_870.762m/z",0.5253,-0.92878
"689.63_981.828m/z",1.9033,0.92852
"450.77_552.5073m/z",0.52581,-0.92739
"415.53_732.5867m/z",0.52606,-0.92669
"667.73_924.8083m/z",0.52616,-0.92642
"473.13_881.6302m/z",0.52716,-0.92369
"151.57_279.2323m/z",1.8969,0.92365
"TG(58:9)_1",0.52717,-0.92365
"461.04_923.6393m/z",0.52728,-0.92337
"601.81_832.7403m/z",0.52744,-0.92292
"650.74_887.7388m/z",0.52754,-0.92265
"581.5_871.7491m/z",0.52769,-0.92225
"590.17_830.7239m/z",0.52799,-0.92142
"PI(18:0/22:5)_1",0.5281,-0.92111
"395.0_814.5388m/z",0.52811,-0.92108
"306.36_400.7634m/z",0.52825,-0.92071
"462.18_1042.9494m/z",0.52832,-0.92052
"437.31_416.3655m/z",1.8927,0.92047
"429.56_797.6275m/z",0.52847,-0.9201
"437.54_417.369m/z",1.8914,0.91948
"72.06_612.2196m/z",1.8913,0.91941
"614.01_977.7605m/z",0.52899,-0.91868
"TG(48:4)_1",0.52905,-0.91853
"81.87_427.1883m/z",1.8884,0.91716
"377.2_788.5656m/z",0.52989,-0.91623
"605.34_642.5326m/z",1.887,0.91608
"650.74_866.8093m/z",0.53,-0.91595
"608.99_844.6707m/z",0.53022,-0.91535
"646.41_862.7879m/z",0.53026,-0.91524
"387.01_890.5681m/z",1.8855,0.91493
"599.52_599.5034m/z",1.8825,0.91264
"LPA(0:0/18:2)",1.882,0.91229
"TG(53:1)",0.53137,-0.91221
"517.05_552.4905m/z",0.5314,-0.91214
"112.68_597.3039m/z",0.53151,-0.91182
"437.77_415.3576m/z",1.881,0.91151
"346.74_845.5314m/z",0.53172,-0.91125
"Octadecadienoic acid FA(18:2)",1.8792,0.9101
"430.47_609.5174m/z",1.8792,0.9101
"49.59_387.2935m/z",0.53225,-0.90983
"V1TG",0.53225,-0.90982
"633.4_891.7448m/z",0.53238,-0.90947
"600.21_598.49m/z",0.53273,-0.90853
"328.49_825.5456m/z",0.53288,-0.90812
"139.48_271.2066m/z",0.53295,-0.90794
"464.01_645.5334m/z",0.53305,-0.90766
"327.92_840.5662m/z",0.5332,-0.90725
"646.63_863.791m/z",0.53321,-0.90722
"TG(49:3)",0.53334,-0.90688
"508.15_869.7382m/z",0.53347,-0.90651
"649.83_941.837m/z",0.53348,-0.90649
"605.34_641.5281m/z",1.8741,0.90623
"82.33_531.212m/z",1.8741,0.90619
"674.12_913.8125m/z",0.53362,-0.9061
"346.29_548.5316m/z",1.8731,0.90543
"Decenoylcarnitine CAR(10:1)",1.8728,0.90517
"618.8_970.7386m/z",0.53443,-0.90391
"328.72_838.56m/z",0.53457,-0.90355
"340.59_772.5509m/z",1.8706,0.90347
"406.86_655.4835m/z",1.8704,0.90338
"V4FC",0.53473,-0.90312
"72.06_611.2148m/z",1.87,0.90306
"323.7_560.4787m/z",1.8693,0.90248
"PE(18:1/18:2)",1.8692,0.90245
"466.06_418.3359m/z",1.8689,0.90218
"415.53_799.5465m/z",0.53543,-0.90122
"593.82_947.7894m/z",0.53544,-0.90121
"328.72_912.5683m/z",0.5358,-0.90025
"98.76_199.1696m/z",0.53581,-0.9002
"52.79_368.2802m/z",1.8657,0.89974
"674.12_908.8569m/z",0.53647,-0.89844
"374.46_740.523m/z",1.863,0.89762
"664.2_537.5242m/z",0.53698,-0.89706
"394.54_792.5469m/z",0.53709,-0.89676
"374.46_741.5262m/z",1.8619,0.89674
"605.11_362.2962m/z",1.8616,0.89652
"657.59_852.8021m/z",0.53722,-0.89642
"328.72_764.5232m/z",0.53727,-0.89627
"573.06_794.6416m/z",0.53741,-0.89591
"81.87_337.2742m/z",1.8607,0.89586
"340.59_375.7558m/z",1.8593,0.89472
"491.26_894.6428m/z",0.53794,-0.89447
"430.92_600.5125m/z",1.8589,0.89443
"296.21_678.5098m/z",0.53804,-0.89422
"374.91_839.5053m/z",1.8576,0.89347
"599.98_575.5035m/z",0.53851,-0.89296
"464.01_638.573m/z",0.53914,-0.89127
"303.4_823.5697m/z",0.53932,-0.89078
"601.81_833.7436m/z",0.53944,-0.89046
"137.2_509.2993m/z",1.8537,0.89041
"379.71_276.2156m/z",0.54009,-0.88873
"642.76_554.5137m/z",0.54023,-0.88835
"151.57_280.2357m/z",1.8507,0.8881
"415.76_386.2627m/z",0.54049,-0.88766
"540.32_659.6531m/z",0.54055,-0.8875
"498.34_542.4776m/z",0.54061,-0.88735
"656.22_928.8345m/z",0.54066,-0.8872
"584.01_831.7269m/z",0.54077,-0.88692
"Cholesterol Sulfate_1",1.8491,0.88685
"589.94_950.732m/z",0.54082,-0.88679
"163.66_403.3537m/z",0.54094,-0.88646
"72.06_492.1771m/z",1.8486,0.88646
"341.72_976.5072m/z",0.54116,-0.88588
"659.18_1003.7329m/z",0.54132,-0.88546
"618.34_835.7596m/z",0.5415,-0.88498
"223.32_435.2622m/z",0.54164,-0.88459
"601.81_838.6994m/z",0.54167,-0.88451
"Tetradecadienoylcarnitine CAR(14:2)",1.8439,0.88276
"139.48_269.2263m/z",0.54247,-0.88238
"464.01_340.2934m/z",0.54249,-0.88234
"584.01_363.3051m/z",1.8426,0.88172
"71.61_618.0005m/z",0.54274,-0.88167
"74.34_505.1962m/z",1.8415,0.88091
"621.31_588.5075m/z",0.54309,-0.88073
"441.42_813.6815m/z",1.8411,0.88056
"392.03_842.6458m/z",1.8385,0.8785
"597.47_971.7911m/z",0.54399,-0.87835
"467.89_667.6032m/z",1.838,0.87816
"190.24_605.4883m/z",1.8375,0.87776
"446.21_603.5901m/z",0.54451,-0.87696
"TG(52:6)_3",0.54461,-0.87669
"589.26_870.7464m/z",0.54478,-0.87625
"139.48_214.1719m/z",0.54507,-0.87549
"498.11_450.8439m/z",1.8346,0.87549
"634.31_943.7755m/z",0.5452,-0.87515
"491.5_662.5388m/z",0.54577,-0.87364
"589.94_965.7069m/z",0.54603,-0.87296
"580.81_889.6765m/z",0.54613,-0.87269
"491.27_697.6116m/z",0.54614,-0.87265
"508.15_796.6941m/z",0.54623,-0.87243
"590.86_360.2805m/z",1.8303,0.87207
"635.91_845.7594m/z",0.54658,-0.8715
"573.06_817.712m/z",0.54667,-0.87125
"395.0_815.5433m/z",0.5467,-0.87117
"581.96_711.5576m/z",0.54705,-0.87024
"81.87_431.219m/z",1.8279,0.87022
"321.42_664.5281m/z",0.54745,-0.8692
"295.53_595.473m/z",1.8265,0.8691
"PE(18:0/22:6)",0.54772,-0.86849
"250.12_388.2736m/z",0.54794,-0.8679
"347.88_1465.1087m/z",0.54809,-0.8675
"229.48_411.3231m/z",0.5481,-0.86749
"375.83_771.5116m/z",0.54842,-0.86665
"659.18_1004.7362m/z",0.54853,-0.86636
"226.52_495.4049m/z",0.54857,-0.86626
"97.16_461.357m/z",1.8226,0.86599
"634.09_938.8191m/z",0.5488,-0.86565
"387.24_1594.1844m/z",0.54916,-0.86471
"644.12_979.8539m/z",0.54917,-0.86466
"556.63_930.7958m/z",0.5493,-0.86433
"111.99_1049.677m/z",0.54946,-0.86392
"200.62_588.4365m/z",1.8194,0.86348
"490.58_541.4717m/z",0.54964,-0.86345
"394.77_790.5388m/z",0.54965,-0.8634
"637.28_653.5509m/z",0.54966,-0.86339
"379.02_751.6119m/z",0.54968,-0.86332
"305.91_794.534m/z",0.55031,-0.86169
"507.92_871.706m/z",0.55039,-0.86147
"111.99_554.5178m/z",0.55073,-0.86059
"387.24_1595.1877m/z",0.55089,-0.86016
"604.88_361.2892m/z",1.815,0.85993
"459.22_1648.345m/z",0.55111,-0.85958
"TG(54:1)",0.55112,-0.85957
"335.34_1566.1416m/z",1.8142,0.85933
"614.69_979.7733m/z",0.55168,-0.85809
"509.06_706.6349m/z",0.55198,-0.85731
"674.12_907.8537m/z",0.5524,-0.8562
"395.0_792.5599m/z",0.55286,-0.855
"72.06_493.181m/z",1.8084,0.85474
"652.11_593.5444m/z",0.55309,-0.85441
"427.05_1549.256m/z",0.55359,-0.8531
"656.22_933.7907m/z",0.55377,-0.85265
"81.87_430.2114m/z",1.8057,0.85255
"618.34_834.7561m/z",0.55427,-0.85133
"517.73_621.6301m/z",0.55435,-0.85113
"TG(49:2)",0.55442,-0.85095
"328.49_974.4918m/z",0.5546,-0.85049
"83.01_542.3247m/z",0.55459,-0.85049
"394.77_791.542m/z",0.55477,-0.85003
"329.63_803.5409m/z",0.555,-0.84945
"689.41_962.9043m/z",1.8003,0.84827
"379.25_460.3706m/z",0.55548,-0.84818
"491.04_856.6873m/z",0.55566,-0.84772
"609.9_950.811m/z",0.55575,-0.8475
"652.34_873.7889m/z",0.55615,-0.84645
"630.43_573.4882m/z",0.5563,-0.84608
"689.41_982.8316m/z",1.7973,0.84585
"72.06_494.1857m/z",1.7971,0.84567
"137.2_349.2377m/z",1.7968,0.84545
"176.44_487.2864m/z",1.7965,0.84522
"2-Hydroxybutyric acid",1.7964,0.84509
"72.06_464.1821m/z",1.7962,0.84492
"653.02_980.8657m/z",0.55724,-0.84364
"LPI(0:0/18:0)",0.55733,-0.84341
"TG(52:6)_1",0.55759,-0.84274
"174.16_647.4989m/z",1.7932,0.84256
"422.37_417.2986m/z",1.793,0.84241
"PC(16:0/22:6)",0.55773,-0.84235
"356.79_1591.1567m/z",0.55776,-0.84227
"609.67_604.5383m/z",0.5578,-0.84219
"97.16_460.3536m/z",1.7925,0.842
"441.19_405.3281m/z",1.7923,0.8418
"387.24_1597.1946m/z",0.55808,-0.84147
"83.01_558.3196m/z",0.55845,-0.8405
"81.87_429.2036m/z",1.7907,0.84049
"329.63_726.4722m/z",0.55874,-0.83975
"614.01_973.8067m/z",0.55894,-0.83924
"Tyrosine",1.7879,0.83828
"407.09_829.6818m/z",1.7879,0.83826
"500.17_599.5953m/z",0.55935,-0.83816
"461.27_884.7299m/z",0.55971,-0.83724
"617.66_537.4872m/z",0.55981,-0.83699
"571.23_859.6604m/z",0.55993,-0.83669
"329.63_802.5374m/z",0.56002,-0.83645
"384.96_596.5725m/z",1.7856,0.83641
"664.43_841.7632m/z",0.56025,-0.83585
"588.8_859.6595m/z",1.7848,0.83575
"648.0_914.8197m/z",0.56043,-0.83539
"85.98_500.278m/z",0.56065,-0.83484
"674.12_605.5508m/z",0.56072,-0.83465
"605.11_363.305m/z",1.7832,0.83448
"545.45_722.6663m/z",0.56115,-0.83355
"233.13_420.3588m/z",0.56133,-0.83308
"657.36_830.7155m/z",1.7809,0.83257
"456.48_618.5157m/z",0.56163,-0.83232
"589.71_868.7398m/z",0.56201,-0.83133
"614.92_976.8262m/z",0.56205,-0.83123
"346.74_807.5742m/z",0.56228,-0.83064
"392.26_841.6423m/z",1.7783,0.8305
"657.59_853.8057m/z",0.56236,-0.83044
"100.81_534.231m/z",1.7776,0.82989
"440.73_871.6877m/z",1.7775,0.82984
"407.09_420.8069m/z",0.56265,-0.8297
"608.99_828.7059m/z",0.56266,-0.82968
"346.74_806.5707m/z",0.56266,-0.82966
"371.04_923.6316m/z",1.7756,0.82828
"629.98_976.8343m/z",0.56322,-0.82822
"TG(50:1)",0.56334,-0.82792
"430.7_609.0159m/z",1.7751,0.82787
"446.21_642.52m/z",0.56345,-0.82764
"Lauric acid FA(12:0)",0.5635,-0.82752
"295.99_877.4887m/z",1.7743,0.82726
"248.76_437.3626m/z",1.7743,0.82721
"473.13_880.6267m/z",0.56382,-0.82669
"472.22_868.676m/z",1.7732,0.82637
"629.98_977.8379m/z",0.56399,-0.82625
"618.11_836.7634m/z",0.56411,-0.82596
"100.81_533.2277m/z",1.7724,0.82569
"642.98_850.7873m/z",0.5644,-0.82521
"237.01_433.3667m/z",0.56468,-0.82448
"664.66_983.8848m/z",0.56501,-0.82365
"439.37_563.5042m/z",0.56541,-0.82263
"674.12_928.7839m/z",0.56545,-0.82254
"346.52_713.587m/z",1.7682,0.82227
"394.77_888.5156m/z",0.56558,-0.8222
"Lysine",1.768,0.82208
"177.58_494.3384m/z",1.7671,0.82142
"385.18_522.5162m/z",1.7668,0.82113
"Sulfo2HexCer(d42:1)",0.56602,-0.82108
"97.16_459.3464m/z",1.7663,0.82074
"501.53_500.4586m/z",1.7657,0.82023
