"","Fold Change","log2(FC)"
"496.28_1009.6376m/z",0.76386,-0.38862
"416.44_852.6121m/z",0.76387,-0.3886
"123.05_517.3817m/z",0.7639,-0.38854
"111.08_398.1945m/z",0.76405,-0.38826
"373.09_719.5845m/z",1.3088,0.38821
"264.73_383.3299m/z",0.76413,-0.38812
"293.93_659.5128m/z",0.76417,-0.38803
"599.75_923.7824m/z",1.3085,0.38786
"150.43_370.3533m/z",0.76445,-0.38751
"436.63_873.6423m/z",0.76446,-0.3875
"625.41_525.4791m/z",1.3078,0.38718
"455.57_399.2993m/z",1.3078,0.38713
"328.03_863.5559m/z",0.7647,-0.38703
"356.56_819.5828m/z",0.76471,-0.38702
"269.97_293.1754m/z",0.76477,-0.38689
"128.76_295.1904m/z",1.3075,0.38678
"601.58_834.7474m/z",1.3074,0.38666
"394.77_115.9202m/z",0.76494,-0.38657
"334.88_1086.8314m/z",0.76499,-0.38649
"397.51_1643.1874m/z",0.76499,-0.38649
"410.05_806.6176m/z",0.76503,-0.38641
"82.56_278.2241m/z",0.76508,-0.38632
"334.65_843.5833m/z",0.76511,-0.38626
"601.81_833.7436m/z",1.307,0.38622
"575.57_642.5343m/z",0.76518,-0.38614
"601.81_832.7403m/z",1.3068,0.38603
"367.16_890.5857m/z",0.76525,-0.38599
"458.3_132.9228m/z",0.76543,-0.38565
"675.03_954.8006m/z",1.3064,0.38556
"192.98_431.3823m/z",0.7655,-0.38552
"376.74_820.6137m/z",1.3063,0.38547
"293.93_891.4642m/z",0.76556,-0.38541
"599.98_904.7446m/z",1.3061,0.38527
"428.84_726.5438m/z",0.76568,-0.38519
"376.97_832.5344m/z",0.76572,-0.3851
"478.38_897.6461m/z",0.76574,-0.38507
"402.29_816.5518m/z",0.76577,-0.38501
"376.97_719.5416m/z",0.76586,-0.38485
"588.57_575.5036m/z",1.3057,0.38485
"347.43_811.5909m/z",0.76592,-0.38473
"601.81_838.6994m/z",1.3053,0.38435
"591.08_521.4565m/z",1.3052,0.38428
"458.76_695.4225m/z",0.76639,-0.38385
"425.91_427.3115m/z",1.3048,0.38381
"580.81_889.6765m/z",1.3047,0.38368
"356.56_820.5826m/z",0.76654,-0.38357
"347.2_762.5281m/z",0.76674,-0.3832
"473.13_881.6302m/z",0.76682,-0.38304
"192.98_429.3731m/z",0.76685,-0.38299
"659.41_882.8399m/z",1.3039,0.38281
"650.74_885.7363m/z",1.3039,0.3828
"614.23_369.7031m/z",0.76699,-0.38272
"339.9_920.6295m/z",0.76701,-0.38268
"572.83_905.792m/z",1.3037,0.38266
"654.39_917.8379m/z",1.3035,0.38239
"327.12_858.5215m/z",0.76719,-0.38235
"613.09_858.7559m/z",1.3033,0.38219
"Valine",0.76748,-0.3818
"426.13_847.6261m/z",0.76751,-0.38173
"591.54_823.68m/z",1.3029,0.38168
"426.13_886.5845m/z",0.76784,-0.38112
"168.91_467.3737m/z",0.7679,-0.381
"543.74_646.6501m/z",1.3019,0.38063
"546.36_158.9748m/z",0.76823,-0.38038
"572.83_906.7956m/z",1.3015,0.38012
"458.53_1008.6253m/z",0.7685,-0.37989
"269.98_579.4506m/z",0.76861,-0.37968
"386.1_1565.2006m/z",1.301,0.37965
"512.26_644.6338m/z",1.3008,0.37945
"498.34_542.4776m/z",1.3008,0.37943
"426.13_846.6225m/z",0.76875,-0.37942
"543.74_647.6531m/z",1.3007,0.37926
"53.25_446.2298m/z",0.76889,-0.37916
"413.25_838.63m/z",0.76895,-0.37904
"L5PL",0.76898,-0.37898
"TG(49:2)",1.3002,0.37878
"447.58_890.6633m/z",1.3,0.3785
"426.59_61.9881m/z",0.76925,-0.37847
"99.44_564.3304m/z",0.7693,-0.37838
"496.28_859.6905m/z",0.76934,-0.37832
"392.49_744.591m/z",1.2995,0.37799
"395.22_426.8088m/z",1.2995,0.37792
"434.8_408.2989m/z",1.2995,0.37791
"270.43_439.3784m/z",0.76971,-0.37761
"431.38_881.6156m/z",0.76971,-0.37761
"507.01_535.4302m/z",1.2992,0.37759
"248.76_437.3626m/z",0.76979,-0.37746
"351.77_534.5233m/z",1.299,0.37735
"613.32_552.5062m/z",1.2989,0.37729
"426.13_833.6102m/z",0.76991,-0.37723
"350.62_382.7647m/z",0.77008,-0.37693
"633.86_972.7536m/z",1.2985,0.37681
"591.54_818.7244m/z",1.2982,0.37655
"660.78_904.7083m/z",1.2981,0.37646
"397.73_1767.132m/z",0.77037,-0.37637
"TG(49:3)",1.298,0.37634
"250.12_394.3208m/z",1.298,0.3763
"375.83_844.4893m/z",0.77047,-0.37619
"633.4_891.7448m/z",1.2977,0.37601
"469.71_857.6749m/z",0.77057,-0.37599
"440.05_790.6323m/z",1.2977,0.37591
"457.39_877.6892m/z",1.2977,0.37591
"V4TG",0.77078,-0.37561
"599.75_922.7792m/z",1.2973,0.37546
"337.39_802.495m/z",0.77096,-0.37528
"328.72_987.4799m/z",0.771,-0.3752
"546.36_159.9757m/z",0.77117,-0.37488
"471.77_802.6882m/z",1.2967,0.37482
"546.36_100.933m/z",0.77147,-0.37431
"431.38_856.6567m/z",0.77152,-0.37422
"Cer(d19:1/24:0)",1.2961,0.37422
"277.73_549.4882m/z",0.77159,-0.37409
"479.29_444.3749m/z",1.2959,0.37391
"269.97_281.248m/z",0.77175,-0.3738
"312.06_774.5651m/z",1.2957,0.3737
"654.39_922.7933m/z",1.2956,0.37363
"257.66_379.3367m/z",1.2955,0.37356
"666.14_589.5561m/z",1.2954,0.37344
"356.56_804.5663m/z",0.77197,-0.37339
"66.13_675.4945m/z",0.77197,-0.37339
"431.38_1099.5487m/z",0.77206,-0.37322
"637.51_592.5391m/z",1.2952,0.37315
"TG(46:3)",1.2948,0.3727
"488.53_550.4751m/z",1.2947,0.37266
"397.28_1790.1239m/z",0.77245,-0.37249
"221.04_579.4937m/z",1.2943,0.37216
"111.99_297.1524m/z",0.77269,-0.37204
"375.83_845.4926m/z",0.77272,-0.37199
"586.06_969.7754m/z",1.2939,0.37176
"427.13_890.6387m/z",0.77286,-0.37172
"573.29_944.7636m/z",0.77289,-0.37167
"615.83_923.7912m/z",1.2937,0.37155
"387.01_794.5473m/z",0.77299,-0.37149
"402.29_779.5988m/z",0.77306,-0.37135
"120.21_562.3509m/z",0.77331,-0.37088
"478.38_785.6538m/z",0.77339,-0.37073
"427.5_158.9749m/z",0.77345,-0.37061
"458.53_1007.6218m/z",0.77348,-0.37057
"112.9_497.2771m/z",0.77349,-0.37055
"346.74_558.9375m/z",0.77353,-0.37047
"397.73_1621.2039m/z",0.77353,-0.37046
"409.83_630.5549m/z",0.77364,-0.37027
"397.5_770.5699m/z",0.77364,-0.37026
"264.5_380.3075m/z",0.77369,-0.37018
"418.27_435.3161m/z",1.2925,0.37016
"269.84_132.9229m/z",0.77373,-0.3701
"423.29_409.3009m/z",1.2923,0.36995
"478.38_861.6964m/z",0.77391,-0.36976
"346.97_767.573m/z",1.2921,0.3697
"341.5_780.5549m/z",0.77394,-0.3697
"Pyruvic acid",0.77397,-0.36965
"397.5_847.614m/z",0.77403,-0.36954
"413.25_638.489m/z",1.2919,0.36946
"387.24_1714.0976m/z",0.77413,-0.36934
"54.62_735.0081m/z",0.7742,-0.36921
"346.29_546.5252m/z",0.77425,-0.36912
"633.86_971.7499m/z",1.2915,0.36903
"650.74_887.7388m/z",1.2914,0.36894
"412.79_416.795m/z",0.77446,-0.36875
"53.25_445.2227m/z",0.77446,-0.36874
"426.13_832.6069m/z",0.77446,-0.36873
"425.68_436.8228m/z",1.2909,0.36837
"SulfoHexCer(d18:1/18:0)",0.77468,-0.36833
"V4PL",0.77472,-0.36825
"321.42_205.1222m/z",1.2908,0.36822
"TG(48:3)",1.2906,0.36807
"371.49_867.5947m/z",0.77483,-0.36804
"415.76_387.2692m/z",1.2905,0.36796
"397.5_772.576m/z",0.77488,-0.36795
"546.36_611.3648m/z",0.77489,-0.36794
"173.93_520.4073m/z",0.77493,-0.36785
"376.97_365.2178m/z",0.77496,-0.36781
"293.93_773.512m/z",0.775,-0.36774
"575.8_640.5193m/z",0.77508,-0.36759
"419.86_663.4953m/z",1.2901,0.3675
"375.6_746.5124m/z",0.77515,-0.36745
"293.93_735.5556m/z",0.77521,-0.36734
"120.66_814.2708m/z",0.77531,-0.36716
"297.13_420.3541m/z",1.2897,0.36708
"327.58_841.5665m/z",0.77537,-0.36704
"246.02_415.3205m/z",0.77542,-0.36696
"425.9_428.3195m/z",1.2895,0.3668
"338.3_631.5579m/z",0.77553,-0.36674
"412.79_417.2977m/z",0.77556,-0.3667
"366.02_1574.1579m/z",1.2894,0.3667
"512.03_645.637m/z",1.2891,0.3664
"425.91_857.6485m/z",1.289,0.36621
"420.09_664.5034m/z",1.2888,0.36608
"Docosapentaenoic acid FA(22:5)_2",0.77592,-0.36602
"701.73_994.8874m/z",1.2888,0.36602
"397.5_883.5659m/z",0.77593,-0.36601
"PE(O-16:1/22:6) and/or PE(P-16:0/22:6)",0.77615,-0.36558
"701.73_989.9318m/z",1.2882,0.36539
"397.28_845.61m/z",0.77626,-0.36538
"72.06_301.1193m/z",1.2881,0.36527
"412.79_836.6182m/z",0.77633,-0.36526
"264.5_379.2996m/z",0.7764,-0.36513
"633.86_956.7789m/z",1.2879,0.36508
"520.93_544.5005m/z",0.77647,-0.365
"99.44_715.2818m/z",0.77656,-0.36483
"419.87_339.29m/z",1.2877,0.36483
"215.11_622.4445m/z",1.2876,0.3647
"293.93_734.5528m/z",0.77675,-0.36447
"111.99_554.5178m/z",0.77687,-0.36426
"115.64_452.2778m/z",0.77709,-0.36384
"Lignoceric acid FA(24:0)",0.7772,-0.36364
"PE(18:0/16:0)",0.77721,-0.36362
"418.5_434.8133m/z",1.2862,0.36314
"82.56_279.2312m/z",0.7775,-0.36308
"297.13_419.3507m/z",1.2862,0.36307
"640.24_920.7775m/z",1.2859,0.36282
"470.17_423.1605m/z",0.77767,-0.36278
"446.21_642.52m/z",0.77784,-0.36245
"293.93_733.5496m/z",0.7779,-0.36235
"577.85_924.7248m/z",1.2854,0.36227
"460.24_847.6794m/z",0.77799,-0.36218
"648.46_889.8057m/z",1.2854,0.36218
"397.5_846.6129m/z",0.77799,-0.36217
"378.34_726.5437m/z",0.77807,-0.36203
"246.02_416.3261m/z",0.77812,-0.36194
"328.04_1724.1026m/z",0.77818,-0.36183
"112.68_989.6591m/z",0.77835,-0.36151
"264.5_376.2757m/z",0.77842,-0.36138
"660.78_633.5775m/z",1.2846,0.36129
"585.61_1002.796m/z",1.2845,0.36124
"430.92_626.5206m/z",0.77852,-0.3612
"128.07_568.3616m/z",0.77859,-0.36107
"590.4_603.5344m/z",1.2843,0.36096
"386.78_1669.2015m/z",1.2842,0.36085
"573.51_947.7141m/z",0.7788,-0.36067
"369.9_1047.4879m/z",0.77882,-0.36064
"397.28_844.6064m/z",0.77884,-0.3606
"675.03_937.8217m/z",1.2839,0.36049
"425.68_428.8218m/z",1.2838,0.36047
"275.63_779.5167m/z",0.77897,-0.36037
"625.41_949.679m/z",1.2837,0.36033
"371.72_905.5502m/z",0.77901,-0.36029
"520.93_545.504m/z",0.77916,-0.36
"560.05_685.5523m/z",0.77917,-0.35998
"269.97_116.9271m/z",0.77925,-0.35985
"458.76_539.3255m/z",0.77929,-0.35976
"430.47_1005.606m/z",0.77936,-0.35963
"478.38_1115.5797m/z",0.77944,-0.35948
"397.51_1642.1863m/z",0.77949,-0.35939
"594.51_545.4569m/z",1.2827,0.35918
"609.44_934.7875m/z",1.2826,0.35909
"636.37_988.7053m/z",1.2826,0.35908
"595.19_670.5618m/z",0.77967,-0.35906
"255.6_311.2951m/z",0.77969,-0.35903
"425.91_426.3041m/z",1.2825,0.359
"298.04_422.3534m/z",0.77972,-0.35898
"221.95_521.4198m/z",0.77971,-0.35898
"589.71_660.5426m/z",1.2824,0.35879
"425.9_848.6288m/z",0.77982,-0.35878
"369.9_1568.1678m/z",0.77983,-0.35877
"356.79_1587.1241m/z",0.77996,-0.35852
"409.14_239.2378m/z",1.2821,0.35848
"378.34_801.5838m/z",0.78011,-0.35826
"609.44_935.7905m/z",1.2819,0.35825
"456.71_732.5799m/z",1.2818,0.35815
"338.53_629.5506m/z",0.7803,-0.3579
"301.92_884.5373m/z",0.78036,-0.35778
"675.03_938.8255m/z",1.2814,0.35774
"378.34_838.532m/z",0.78039,-0.35773
"327.92_840.5662m/z",0.78042,-0.35768
"440.74_435.8214m/z",1.2813,0.35763
"599.75_943.7091m/z",1.2813,0.35756
"412.79_837.6218m/z",0.78051,-0.35751
"100.13_270.1533m/z",0.7806,-0.35735
"571.69_993.775m/z",1.2811,0.35734
"375.6_747.5157m/z",0.7807,-0.35715
"338.3_630.5544m/z",0.78074,-0.35709
"701.73_1009.8592m/z",1.2808,0.35706
"425.68_429.8241m/z",1.2808,0.35705
"371.72_904.5469m/z",0.78079,-0.35699
"IDFC",0.78082,-0.35694
"413.02_398.3182m/z",1.2805,0.35674
"397.59_884.5689m/z",0.78108,-0.35645
"661.92_1055.7641m/z",1.2802,0.35642
"308.41_552.4175m/z",0.78133,-0.35599
"378.79_764.5231m/z",0.78141,-0.35585
"426.82_1073.5331m/z",0.78146,-0.35576
"392.26_792.63m/z",0.78167,-0.35537
"413.02_852.6134m/z",0.78172,-0.35527
"478.38_859.6905m/z",0.78177,-0.35518
"501.08_635.6169m/z",1.2791,0.35511
"426.59_856.6033m/z",0.78184,-0.35505
"264.5_378.2918m/z",0.78196,-0.35483
"652.11_593.5444m/z",1.2787,0.35469
"387.92_891.5893m/z",0.78229,-0.35423
"601.81_578.5227m/z",1.2782,0.35411
"621.31_588.5075m/z",1.2781,0.35402
"151.8_278.2238m/z",0.78248,-0.35388
"397.5_831.5945m/z",0.78249,-0.35385
"478.38_860.6936m/z",0.78249,-0.35385
"464.01_778.5754m/z",0.78262,-0.35361
"370.58_852.5772m/z",0.78265,-0.35356
"356.78_818.5818m/z",0.78269,-0.35349
"335.34_1464.1464m/z",0.78277,-0.35334
"437.31_883.6315m/z",0.78279,-0.3533
"600.67_602.5221m/z",1.2774,0.35318
"591.77_841.6736m/z",1.2773,0.35313
"425.9_849.6305m/z",0.78294,-0.35302
"431.15_770.6251m/z",0.78302,-0.35287
"354.5_786.5071m/z",1.277,0.35274
"656.22_934.7951m/z",1.2768,0.35256
"397.73_812.6096m/z",0.7832,-0.35254
"675.03_933.8694m/z",1.2767,0.35237
"397.51_848.5588m/z",0.7833,-0.35236
"337.16_773.5332m/z",0.78334,-0.35229
"200.96_587.4316m/z",0.78335,-0.35226
"388.15_1591.2135m/z",1.2765,0.35222
"431.38_829.6444m/z",0.78344,-0.3521
"Phenylalanine",0.7836,-0.35181
"364.65_825.5853m/z",0.78363,-0.35176
"675.03_932.8661m/z",1.2761,0.35174
"293.93_989.4403m/z",0.78371,-0.35161
"336.71_764.5513m/z",0.78378,-0.35148
"330.09_691.5744m/z",1.2758,0.35142
"328.72_1750.1086m/z",0.7839,-0.35126
"409.14_281.2847m/z",1.2756,0.35116
"67.5_770.5352m/z",0.78402,-0.35104
"401.15_895.6256m/z",0.78407,-0.35095
"377.43_1551.163m/z",0.78408,-0.35092
"648.0_915.8216m/z",1.2754,0.3509
"370.58_1619.1838m/z",0.78413,-0.35083
"416.9_821.6103m/z",0.78418,-0.35075
"430.47_1625.3101m/z",0.78423,-0.35065
"591.54_801.697m/z",1.2749,0.35034
"275.45_778.5133m/z",0.78445,-0.35024
"409.37_877.6255m/z",0.78447,-0.35021
"378.79_765.5265m/z",0.78453,-0.3501
"364.42_826.5905m/z",0.78455,-0.35006
"605.11_364.3105m/z",0.78456,-0.35005
"359.75_890.585m/z",0.78464,-0.34989
"581.04_870.7452m/z",1.2744,0.34986
"599.75_926.7317m/z",1.2743,0.34975
"131.04_438.2984m/z",0.78473,-0.34973
"566.67_821.6982m/z",1.2743,0.3497
"371.27_866.5912m/z",0.78481,-0.34959
"72.06_581.2402m/z",1.2741,0.3495
"431.15_625.5189m/z",0.78492,-0.34938
"618.34_839.7116m/z",1.274,0.34937
"330.54_1082.6822m/z",0.78511,-0.34904
"600.21_597.4879m/z",1.2736,0.34889
"635.68_563.5041m/z",1.2736,0.34888
"328.72_1094.4497m/z",0.78524,-0.3488
"416.44_522.3558m/z",1.2734,0.34864
"402.07_563.5542m/z",1.2733,0.3486
"635.68_564.5078m/z",1.2733,0.34855
"660.55_608.564m/z",1.2733,0.34855
"431.26_1001.5728m/z",0.78538,-0.34853
"335.11_898.5168m/z",0.78547,-0.34838
"80.96_647.0349m/z",1.273,0.34825
"413.02_416.2907m/z",0.78565,-0.34805
"100.36_269.6498m/z",0.78565,-0.34804
"431.15_769.6221m/z",0.78565,-0.34803
"585.61_1001.7921m/z",1.2728,0.34803
"302.37_430.3764m/z",0.78568,-0.34798
"478.61_437.1761m/z",0.78575,-0.34785
"337.39_774.5374m/z",0.78579,-0.34778
"434.8_406.7929m/z",1.2725,0.34771
"176.44_418.3709m/z",1.2723,0.34746
"426.13_982.5544m/z",0.78603,-0.34735
"233.13_420.3588m/z",1.2721,0.34722
"470.39_311.168m/z",0.7862,-0.34702
"128.76_272.6731m/z",0.78626,-0.34693
"478.38_777.6632m/z",1.2718,0.34691
"370.13_793.5955m/z",1.2718,0.34688
"Tetracosapentaenoic acid FA(24:5)",0.78636,-0.34674
"Octenoylcarnitine CAR(8:1)",1.2716,0.34668
"489.67_803.6997m/z",1.2715,0.34659
"618.34_840.7151m/z",1.2712,0.34618
"356.33_1636.0897m/z",0.78668,-0.34616
"496.28_158.9749m/z",0.78676,-0.34601
"PI(38:5); PI(18:1/20:4)_2|PI(18:/20:5)",0.78688,-0.34579
"392.49_781.6m/z",1.2708,0.34574
"427.04_891.6421m/z",0.78696,-0.34563
"589.03_856.6387m/z",0.78715,-0.34529
"218.53_419.3513m/z",1.2704,0.34526
"56.21_665.4452m/z",0.78725,-0.34511
"489.67_804.703m/z",1.2702,0.34501
"431.15_882.6194m/z",0.78739,-0.34486
"413.02_415.7874m/z",0.7874,-0.34483
"674.81_934.873m/z",1.27,0.34482
"356.78_898.5785m/z",0.78743,-0.34478
"59.18_811.541m/z",0.78744,-0.34475
"134.23_398.2308m/z",0.78745,-0.34474
"397.5_1631.1992m/z",0.78749,-0.34468
"392.26_553.438m/z",0.78748,-0.34468
"397.05_1648.2216m/z",0.78755,-0.34455
"455.8_398.7958m/z",1.2697,0.34448
"297.58_552.418m/z",0.78765,-0.34438
"466.29_754.5751m/z",0.78778,-0.34413
"327.35_797.4727m/z",0.78782,-0.34407
"387.92_1520.9917m/z",0.78786,-0.344
"151.34_552.3941m/z",0.78793,-0.34386
"377.66_1500.1434m/z",0.78808,-0.34359
"354.5_367.3574m/z",0.78811,-0.34354
"223.09_595.4934m/z",1.2687,0.34335
"176.21_417.3682m/z",1.2686,0.34328
"573.29_942.7568m/z",0.78828,-0.34322
"408.23_740.556m/z",1.2685,0.34313
"618.11_836.7634m/z",1.2685,0.34307
"TG(56:3)",1.2684,0.34306
"269.06_595.4931m/z",0.78837,-0.34305
"415.99_613.4827m/z",0.78843,-0.34294
"655.99_970.9285m/z",0.78848,-0.34285
"635.22_566.5214m/z",1.268,0.34255
"357.24_1541.6019m/z",0.78864,-0.34255
"609.21_803.7128m/z",1.268,0.34254
"409.83_406.3027m/z",0.78872,-0.34241
"552.98_904.7793m/z",1.2678,0.34237
"416.9_820.607m/z",0.78878,-0.34231
"632.49_606.5507m/z",1.2677,0.34226
"246.47_776.4975m/z",0.78886,-0.34216
"457.39_876.6856m/z",1.2676,0.34207
"599.75_941.7039m/z",1.2675,0.34197
"434.8_407.7979m/z",1.2674,0.34184
"377.43_1550.1618m/z",0.78907,-0.34178
"269.97_99.9253m/z",0.78912,-0.34168
"356.78_820.5262m/z",0.78912,-0.34168
"192.98_430.3793m/z",0.78914,-0.34166
"72.06_598.2384m/z",1.2672,0.34162
"340.59_375.7558m/z",0.78918,-0.34157
"264.73_361.2889m/z",0.78921,-0.34151
"385.64_1571.1866m/z",0.78923,-0.34148
"425.91_856.6452m/z",1.267,0.34138
"94.42_388.2519m/z",0.78932,-0.34132
"VLAB",0.78934,-0.34127
"LPC(18:3/0:0)_2",0.78938,-0.3412
"625.41_1067.6286m/z",1.2667,0.34107
"VLPN",0.78946,-0.34106
"426.59_159.9757m/z",0.78947,-0.34105
"661.69_930.8503m/z",1.2666,0.34101
"616.06_945.7246m/z",1.2666,0.34099
"575.11_891.784m/z",1.2666,0.34092
"397.5_830.5912m/z",0.78954,-0.34091
"419.86_665.51m/z",1.2664,0.34076
"588.57_576.5071m/z",1.2662,0.34055
"589.03_995.7906m/z",1.266,0.34031
"346.29_547.5285m/z",0.78997,-0.34013
"376.97_928.5079m/z",0.79011,-0.33987
"426.93_116.9274m/z",0.79019,-0.33973
"450.54_572.3096m/z",0.79026,-0.33961
"405.72_819.6104m/z",1.2654,0.33959
"99.44_714.2785m/z",0.79027,-0.33958
"293.93_474.2013m/z",0.79038,-0.33938
"376.51_854.5909m/z",0.7904,-0.33935
"H4A2",0.79045,-0.33925
"339.9_756.5548m/z",0.79057,-0.33904
"208.95_285.2702m/z",0.79057,-0.33903
"456.02_797.5894m/z",1.2649,0.33899
"425.9_1222.4712m/z",0.7906,-0.33898
"430.01_441.8299m/z",1.2647,0.33881
"425.68_429.3234m/z",1.2647,0.33875
"376.97_779.5629m/z",0.79074,-0.33873
"LPI(22:6/0:0)",0.79075,-0.33871
"391.34_862.6076m/z",0.79084,-0.33854
"416.9_859.564m/z",0.79093,-0.33838
"446.21_420.3222m/z",1.2643,0.33831
"491.04_856.6873m/z",0.7911,-0.33808
"58.04_440.2777m/z",1.264,0.33801
"185.9_350.2811m/z",1.264,0.33796
"397.05_820.5662m/z",0.79126,-0.33778
"340.59_375.2514m/z",0.79131,-0.33769
"464.46_806.6072m/z",0.7914,-0.33752
"390.89_806.6056m/z",1.2633,0.33715
"137.2_354.2764m/z",0.79168,-0.33702
"100.13_540.3097m/z",0.79175,-0.33688
"546.36_653.4089m/z",0.79183,-0.33674
"339.9_757.5581m/z",0.79183,-0.33673
"185.9_349.2744m/z",1.2629,0.3367
"634.09_828.7149m/z",1.2628,0.33667
"453.51_830.6101m/z",1.2624,0.33621
"497.88_451.3478m/z",0.79216,-0.33613
"385.41_1572.1894m/z",0.79234,-0.33581
"351.77_699.578m/z",1.262,0.33572
"573.06_838.6525m/z",1.262,0.33571
"615.6_927.7438m/z",1.2618,0.33554
"V4FC",0.79256,-0.33541
"615.83_922.7878m/z",1.2616,0.33524
"413.71_753.5634m/z",0.79267,-0.33521
"410.05_843.5708m/z",0.79287,-0.33485
"170.74_695.3112m/z",0.79304,-0.33453
"377.2_788.5656m/z",0.79323,-0.33419
"599.75_921.7753m/z",1.2606,0.33409
"425.45_777.5627m/z",0.7933,-0.33406
"430.24_909.6378m/z",0.79335,-0.33398
"100.13_270.6576m/z",0.79345,-0.33378
"397.5_1668.1521m/z",0.79348,-0.33373
"648.0_914.8197m/z",1.2602,0.3337
"411.2_409.3002m/z",1.2601,0.33353
"275.68_780.5172m/z",0.79362,-0.33348
"190.24_605.4883m/z",0.79363,-0.33346
"278.42_796.524m/z",1.2598,0.33316
"TG(56:2)",1.2596,0.333
"100.13_545.344m/z",0.79389,-0.333
"635.23_565.5163m/z",1.2596,0.33295
"304.99_411.3626m/z",1.2595,0.33288
"417.13_812.618m/z",0.79396,-0.33286
"546.36_751.5178m/z",0.79401,-0.33277
"675.03_953.7968m/z",1.2594,0.33276
"652.57_1016.7362m/z",1.2594,0.33273
"430.69_850.5353m/z",0.79415,-0.33251
"111.99_789.2586m/z",0.79422,-0.33238
"171.65_636.2984m/z",1.2588,0.33202
"LPC(20:3/0:0)_2",0.79445,-0.33197
"368.75_979.5265m/z",0.79454,-0.3318
"LPC(20:2/0:0)",0.79458,-0.33174
"546.36_366.2197m/z",0.7946,-0.33171
"370.81_924.6285m/z",1.2584,0.33164
"100.13_560.3353m/z",0.79466,-0.33159
"356.33_805.5691m/z",0.79477,-0.3314
"459.22_1628.3718m/z",0.7948,-0.33134
"434.58_407.296m/z",1.2581,0.33128
"305.22_391.338m/z",1.2581,0.33127
"394.08_750.5391m/z",0.79484,-0.33126
"370.13_794.5985m/z",1.258,0.33112
"599.75_920.772m/z",1.2579,0.33103
"301.92_883.5337m/z",0.79497,-0.33102
"608.99_945.6557m/z",1.2579,0.33101
"664.66_982.881m/z",1.2579,0.331
"392.71_906.6274m/z",1.2579,0.33099
"176.21_416.3646m/z",1.2577,0.33083
"115.64_550.2547m/z",0.79517,-0.33066
"185.9_351.2875m/z",1.2576,0.33064
"76.17_311.2227m/z",0.79522,-0.33058
"338.3_911.5644m/z",0.79521,-0.33058
"356.78_1613.0933m/z",0.79535,-0.33034
"264.5_381.3152m/z",0.79537,-0.33031
"319.37_804.5561m/z",1.2572,0.33017
"418.95_700.5281m/z",0.79548,-0.33009
"372.64_816.5904m/z",1.257,0.33003
"652.34_873.7889m/z",1.2569,0.32991
"433.89_774.6557m/z",1.2568,0.32978
"370.13_792.5919m/z",1.2566,0.32955
"661.69_936.8095m/z",1.2563,0.32919
"449.41_816.6545m/z",1.2563,0.32916
"443.93_846.6409m/z",1.2561,0.32898
"395.0_814.5388m/z",1.2561,0.32893
"588.34_862.6908m/z",0.79625,-0.32871
"396.59_838.6255m/z",0.79626,-0.3287
"397.05_1646.2147m/z",0.79633,-0.32857
"559.94_955.808m/z",1.2557,0.32846
"661.69_935.8061m/z",1.2556,0.32837
"625.41_822.756m/z",1.2555,0.3283
"72.06_302.1226m/z",1.2555,0.32822
"328.72_876.5156m/z",0.7966,-0.32807
"616.29_899.3424m/z",0.79665,-0.32798
"371.27_837.6109m/z",0.79666,-0.32796
"566.67_822.7024m/z",1.2551,0.32782
"596.33_933.8007m/z",1.255,0.32765
"661.69_938.8168m/z",1.255,0.32764
"378.34_1465.1744m/z",0.79685,-0.32761
"397.5_844.9549m/z",0.79694,-0.32746
"H4TG",0.79698,-0.32738
"505.41_383.3307m/z",0.79721,-0.32697
"291.2_559.4708m/z",0.79724,-0.32692
"659.18_880.8259m/z",1.2543,0.3269
"546.36_101.9331m/z",0.79732,-0.32678
"CE(20:4)",0.79735,-0.32671
"597.01_895.7594m/z",1.254,0.32658
"601.12_697.5812m/z",0.79747,-0.32649
"257.2_381.3153m/z",0.79762,-0.32623
"393.4_746.6242m/z",1.2537,0.3262
"111.99_423.1606m/z",0.79773,-0.32603
"450.54_474.3345m/z",0.79776,-0.32598
"297.81_425.3699m/z",0.79788,-0.32575
"609.22_804.7171m/z",1.2533,0.32569
"659.64_856.8491m/z",1.2532,0.32567
"458.76_853.6774m/z",1.2532,0.32565
"213.06_649.5149m/z",0.79795,-0.32563
"422.37_836.6168m/z",0.79795,-0.32562
"689.63_981.828m/z",1.2532,0.3256
"397.5_926.6094m/z",0.79812,-0.32532
"425.91_426.8087m/z",1.2529,0.3253
"264.5_382.3215m/z",0.79814,-0.32529
"128.53_548.3715m/z",0.79817,-0.32523
"417.58_639.4974m/z",0.79819,-0.3252
"342.64_785.5803m/z",0.79819,-0.32519
"496.52_800.6982m/z",0.79823,-0.32513
"407.09_752.5595m/z",1.2527,0.32509
"314.8_409.1448m/z",0.79826,-0.32507
"393.63_520.3398m/z",1.2525,0.3248
"430.24_837.6214m/z",0.79841,-0.3248
"457.39_640.6233m/z",1.2525,0.32478
"369.67_784.8002m/z",0.79845,-0.32473
"Formic acid",1.2521,0.32435
"418.5_770.6034m/z",1.2519,0.32415
"346.52_712.5841m/z",0.79882,-0.32406
"625.41_824.7628m/z",1.2518,0.32404
"339.9_758.5613m/z",0.79884,-0.32402
"PC(16:0/18:3)",0.79893,-0.32387
"471.31_646.6163m/z",0.79895,-0.32382
